Id,Time,Sat_A_Save,Sat_B_Save,Sat_A_Effort,Sat_B_Effort,Sat_A_Coverage,Sat_B_Coverage,Sat_A_SkillUse,Sat_B_SkillUse,Sat_A_WorkloadBurndown,Sat_B_WorkloadBurndown,Zfearanxiety,Zanger,ZRMIE_sum,walk,teamid,teamplanning_condition,mapa_first,remove,zwalk,zgamingexperience,Zpre_knowledge,Zspatial_ability,filter_$
NJ303,11,13,11,45,53,21,38,11,20,.0109,.0234,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,12,10,13,19,53,7,175,11,20,.0106,.0203,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,13,7,17,12,35,59,43,27,26,.0269,.0229,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,14,12,20,53,50,257,34,38,22,.0377,.0223,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,15,35,21,56,51,15,33,21,.0194,.02, ,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
UL176,1,7,0,58,57,115,814,39,48,.0386,.0561,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,2,36,0,60,53,12,1009,46,60,.0396,.0547,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,3,25,0,60,60,240,985,23,10,.0242,.0022,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,4,23,0,59,53,0,39,16,14,.0121,.0147,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,5,11,14,59,59,9,0,23,10,.0212,.0105,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,6,16,10,60,60,78,0,1,29,.0011,.0037,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,7,1,0,59,58,0,67,17,22,.0182,.0103,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,8,17,0,55,53,6,186,17,5,.017,.0018,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,9,16,0,38,52,3,33,31,20,.0202,.0063,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,10,11,0,58,53,155,114,26,33,.0198,.0152,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,11,11,0,56,55,148,274,13,12,.0106,.002,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,12,6,0,58,51,78,36,18,14,.0181,.0008,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,13,17,0,58,38,3,14,18,7,.0148,.0002,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,14,13,0,41,56,20,3,16,2,.0155,0,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
UL176,15,14,0,63,63,13,22,39,.0138,.0452, ,-.238790279669604,.581785553106204,.87982275176445,.4,166,0,0,0,-.56471683400305,1.18158528036252,-.783566110958796,1.4894375992224,1
CD927,1,8,16,53,56,495,76,37,44,.0364,.0421,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,2,18,39,52,59,315,18,26,34,.0267,.0329,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,3,25,4,55,58,7,516,36,28,.0308,.0347,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,4,9,11,56,57,384,416,24,33,.0273,.0464,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,5,8,20,54,51,339,456,32,21,.031,.0136,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,6,29,8,55,45,9,93,21,23,.0201,.0196,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,7,19,17,52,36,2,30,27,25,.0273,.0222,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,8,25,16,53,50,17,97,33,31,.0347,.032,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,9,33,30,58,53,0,7,30,33,.0254,.034,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,10,18,32,57,59,116,5,32,29,.0238,.0267,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,11,17,24,56,56,106,25,42,19,.0442,.0177,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,12,42,16,59,49,0,16,17,17,.0179,.0179,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,13,17,17,60,59,0,0,13,22,.0118,.0198,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,14,11,18,59,56,4,15,27,22,.024,.0207,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
CD927,15,21,19,60,56,35,29,32,.0359,.0211, ,.486694692151026,-.407747139783834,-.585738351312797,.54,150,0,0,0,.532238511414811,-.695642169787253,-.00387904015325758,.0499282604011169,1
JX917,1,8,0,55,41,140,0,31,11,.0207,.0007,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,2,0,0,50,35,372,13,22,11,.0149,.0031,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,3,6,0,47,32,154,55,38,17,.0365,.0015,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,4,32,0,58,36,50,27,37,32,.0343,.0198,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,5,26,0,51,50,124,356,19,24,.0124,.0002,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,6,10,0,53,33,33,3,18,35,.0103,.036,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,7,9,0,49,45,15,648,12,34,.0099,.0434,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,8,9,0,45,52,7,782,44,13,.0463,.0137,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,9,44,13,55,53,0,0,28,41,.025,.0422,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,10,22,40,55,57,34,1,0,16,0,.0151,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,11,0,14,36,46,0,6,10,8,.0087,.0011,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,12,8,0,27,35,5,20,15,17,.0158,.0179,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,13,15,17,50,39,0,0,2,16,.0005,.0168,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,14,0,16,47,38,9,0,34,0,.0286,0,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
JX917,15,16,0,55,0,211,20,0,.0162,0, ,-.964275251490235,-.407747139783834,-.341478167466589,.81,107,1,0,0,2.6477952490064,-1.772702412111,-1.56325318176434,.377089473769589,1
MA203,1,8,0,54,34,478,19,46,29,.0446,.0125,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,2,25,0,57,39,329,225,39,17,.0375,.0018,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,3,27,0,57,41,164,33,25,15,.0207,.0005,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,4,17,0,50,48,50,9,27,23,.0284,.0029,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,5,27,0,57,50,0,53,23,23,.0182,.0106,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,6,16,0,59,45,25,190,30,27,.0299,.0162,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,7,25,0,57,57,64,291,11,8,.0042,.0002,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,8,3,0,44,47,19,3,31,9,.0326,.0018,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,9,31,0,58,43,0,32,8,0,.0058,0,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,10,5,0,56,60,10,0,34,18,.0309,.0034,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,11,28,0,54,55,26,62,26,15,.0256,0,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,12,18,0,59,50,119,0,6,15,.0053,.0006,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,13,5,0,20,51,1,11,8,0,.0084,0,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,14,8,0,9,58,0,0,17,7,.0142,.0008,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MA203,15,13,0,62,36,10,34,2,.035,.0011, ,-.60153276557992,-.407747139783834,.391302384072034,.6,136,1,0,0,1.00236223087961,-1.23417229094913,.775808030652281,-.277232952967356,1
MF537,1,8,20,56,58,49,99,25,24,.0223,.0244,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,2,18,23,55,56,60,3,18,26,.012,.0146,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,3,9,9,55,53,46,93,20,19,.0191,.0187,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,4,18,17,51,38,2,14,32,20,.0337,.0194,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,5,32,18,51,48,0,8,18,5,.0166,.0009,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,6,9,0,56,50,129,17,15,39,.013,.0382,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,7,10,36,58,59,44,5,9,23,.009,.0199,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,8,8,16,9,48,10,55,26,9,.0262,.0088,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,9,16,8,46,47,169,7,18,0,.0162,0,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,10,10,0,51,44,103,0,0,26,0,.0264,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,11,0,25,55,59,0,1,16,58,.0168,.0611,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,12,16,58,55,60,0,0,4,16,.0008,.0168,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,13,0,16,57,55,14,0,47,30,.0472,.0306,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,14,18,29,56,54,508,2,14,22,.0115,.0237,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
MF537,15,0,22,40,55,207,20,30,.0111,.0266, ,-.60153276557992,-.407747139783834,-.829998535159005,.54,131,0,0,0,.532238511414811,-1.23417229094913,.775808030652281,.507953959116979,1
OJ400,1,8,8,43,43,31,73,39,30,.0381,.0297,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,2,35,15,56,54,22,250,36,22,.0247,.0182,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,3,0,11,49,50,445,119,19,16,.0028,.0168,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,4,0,16,49,48,50,0,10,36,.0042,.0337,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,5,0,22,51,54,76,189,24,14,.025,.0137,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,6,23,13,42,40,14,1,0,18,0,.0175,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,7,0,16,0,47,0,11,0,24,0,.0221,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,8,0,18,0,57,0,57,0,45,0,.0443,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,9,0,31,0,56,0,210,0,35,0,.0319,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,10,0,29,0,55,0,25,0,6,0,.0024,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,11,0,1,24,56,0,25,3,13,.0003,.01,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,12,0,9,47,52,5,10,44,8,.0438,.0084,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,13,41,8,55,40,12,0,34,9,.0345,.0095,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,14,32,9,54,56,15,0,4,39,.0009,.035,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
OJ400,15,0,26,54,56,17,17,18,.0101,.0125, ,.486694692151026,-.407747139783834,.635562567918242,.6,125,0,1,0,1.00236223087961,1.18158528036252,-.783566110958796,-2.76365817456775,1
VO197,1,8,0,50,54,73,1050,11,43,.0013,.0406,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,2,1,0,60,53,5,731,37,9,.0202,.0049,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,3,0,0,59,36,363,88,28,34,.0295,.0289,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,4,28,0,60,57,0,521,17,33,.0168,.0299,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,5,15,0,45,55,18,538,18,10,.0122,.0036,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,6,8,0,54,56,68,64,16,23,.0052,.0211,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,7,0,18,58,58,93,38,39,33,.0318,.0295,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,8,0,27,54,60,572,20,7,22,.0008,.0222,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,9,0,21,40,54,15,2,0,31,0,.0317,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,10,0,30,60,56,0,2,17,17,.0044,.0169,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,11,0,16,56,54,79,1,0,13,0,.0109,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,12,0,9,60,55,0,26,7,24,.0004,.0207,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,13,0,17,53,29,8,51,38,3,.0009,.0013,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,14,0,0,59,25,17,23,4,16,.0003,.0151,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
VO197,15,0,14,31,54,6,17,44,.0125,.0583, ,2.3004071217026,.581785553106204,.391302384072034,.41,128,1,1,0,-.486362880758918,1.18158528036252,-.783566110958796,-.800690894356912,1
